ibge_municipio,municipio_nome_ibge,uf_sigla,phase1_eligibility,phase1_mc_score_median,phase1_mc_rank_median,phase1_mc_rank_p05,phase1_mc_rank_p95,phase1_mc_probability_top_decile
430461,Canudos do Vale,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430435,Candiota,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430430,Cândido Godói,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430420,Candelária,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430410,Campos Borges,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430400,Campo Novo,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430380,Campinas do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430370,CAMPINA DAS MISSOES,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430367,Campestre da Serra,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430360,Cambará do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430355,Camargo,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
220350,Elesbão Veloso,PI,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430540,Chiapetta,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430537,Charrua,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430535,Charqueadas,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430530,CHAPADA,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430517,Cerro Grande do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430515,Cerro Grande,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430513,Cerro Branco,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430512,Cerrito,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430511,Centenário,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430500,Catuípe,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430495,Caseiros,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430490,Casca,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430485,Carlos Gomes,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430471,CARAA,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430469,CAPITAO,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430613,Cruzaltense,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430610,Cruz Alta,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430607,Cristal do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430605,Cristal,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430600,Crissiumal,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430597,Coxilha,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430595,Cotiporã,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430590,Coronel Bicaco,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430587,Coronel Barros,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430585,Coqueiros do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430580,Constantina,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430570,Condor,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430560,Colorado,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430558,Colinas,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430550,Ciríaco,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430544,Chuvisca,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430692,Engenho Velho,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430680,Encantado,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430676,Eldorado do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430675,Doutor Ricardo,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430673,Doutor Maurício Cardoso,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430670,Dona Francisca,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430655,Dom Pedro de Alcântara,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430650,Dom Feliciano,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430645,Dois Lajeados,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430642,Dois Irmãos das Missões,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430640,Dois Irmãos,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430637,Dilermando de Aguiar,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430635,Dezesseis de Novembro,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430632,Derrubadas,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430630,David Canabarro,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430620,Cruzeiro do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430755,Estação,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
220370,Esperantina,PI,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
220360,Eliseu Martins,PI,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
120050,Sena Madureira,AC,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
120045,Senador Guiomard,AC,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430750,Espumoso,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430745,Esperança do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430740,Esmeralda,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430730,Erval Seco,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430720,Erval Grande,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430710,Herval,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430705,ERNESTINA,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430700,Erechim,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430697,Erebango,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430695,Entre Rios do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430693,Entre-Ijuís,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430890,Getúlio Vargas,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430885,Gentil,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430880,General Câmara,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430870,Gaurama,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430845,Fortaleza dos Valos,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430840,Formigueiro,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430830,Fontoura Xavier,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430825,Floriano Peixoto,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430820,Flores da Cunha,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430810,Feliz,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430807,Fazenda Vilanova,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430805,Faxinalzinho,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430800,Faxinal do Soturno,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430786,Fagundes Varela,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430783,Eugênio de Castro,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430781,Estrela Velha,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431030,Ilópolis,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431010,Igrejinha,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430995,Ibirapuitã,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430990,IBIRAIARAS,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430975,Ibarama,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430970,Humaitá,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430965,Hulha Negra,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430960,Horizontina,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430957,Herveiras,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430955,Harmonia,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430950,Guarani das Missões,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430925,GUABIJU,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430915,Gramado Xavier,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430912,Gramado dos Loureiros,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430910,Gramado,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
430900,Giruá,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431110,Jaguari,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431100,Jaguarão,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431090,Jacutinga,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431087,Jacuizinho,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431085,Jaboticaba,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431075,Ivorá,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431070,Itatiba do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431065,Itati,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431055,Itacurubi,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431053,Itaara,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431050,Iraí,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431043,Ipê,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431041,Inhacorá,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431040,Independência,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431036,Imigrante,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
411330,Laranjeiras do Sul,PR,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431179,Maratá,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431177,Maquiné,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431175,Manoel Viana,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431173,Mampituba,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431170,Machadinho,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431162,Lindolfo Collor,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431160,Liberato Salzano,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431150,LAVRAS DO SUL,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431142,Lajeado do Bugre,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431130,Lagoa Vermelha,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431127,Lagoa dos Três Cantos,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431125,Lagoão,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431123,LAGOA BONITA DO SUL,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431120,Júlio de Castilhos,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431115,Jóia,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431112,Jaquirana,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431260,Muçum,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431250,Mostardas,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431247,Morro Reuter,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431245,Morro Redondo,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431244,Morrinhos do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431242,Mormaço,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431240,Montenegro,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431230,Miraguaí,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431225,Minas do Leão,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431220,Maximiliano de Almeida,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431215,Mato Leitão,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431210,Mata,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431205,Marques de Souza,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431200,Mariano Moro,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431198,Mariana Pimentel,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431190,Marcelino Ramos,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431337,Nova Santa Rita,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431333,Nova Ramada,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431320,Nova Petrópolis,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431310,Nova Palma,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431306,Nova Hartz,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431303,Nova Esperança do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431301,NOVA CANDELARIA,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431300,Nova Bréscia,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431295,Nova Boa Vista,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431290,Nova Bassano,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431280,Nova Araçá,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431275,Nova Alvorada,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431270,Nonoai,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431267,Nicolau Vergueiro,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431265,Não-Me-Toque,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431262,Muliterno,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
171620,Paranã,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
171610,Paraíso do Tocantins,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
171575,Palmeirópolis,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
171570,Palmeirante,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
171510,Novo Acordo,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
171500,Nova Rosalândia,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
171488,Nova Olinda,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431380,Palmitinho,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431370,Palmeira das Missões,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431365,Palmares do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431360,Paim Filho,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431349,Novo Barreiro,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431346,Novo Xingu,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431344,Novo Tiradentes,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431342,Novo Machado,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431339,Novo Cabrais,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431447,Pinhal Grande,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431445,Pinhal,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431442,Picada Café,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431430,Pejuçara,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431415,PAVERAMA,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431413,Paulo Bento,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431407,Passo do Sobrado,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431406,Passa Sete,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431405,Parobé,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431403,Pareci Novo,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431402,Paraíso do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431395,Pantano Grande,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
171670,Colméia,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
171665,Pequizeiro,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
171660,Peixe,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
171650,Pedro Afonso,TO,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431520,Putinga,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431517,Protásio Alves,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431515,Progresso,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431514,Presidente Lucena,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431513,Pouso Novo,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431510,Porto Xavier,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431507,Porto Vera Cruz,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431505,Porto Mauá,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431500,Porto Lucena,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431478,Ponte Preta,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431477,Pontão,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431475,Poço das Antas,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431470,Planalto,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431455,Pirapó,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431454,Pinto Bandeira,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431450,Pinheiro Machado,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431642,Sagrada Família,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431630,Roque Gonzales,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431620,Rondinha,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431610,Ronda Alta,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431600,Rolante,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431590,Rodeio Bonito,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431580,Roca Sales,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431575,RIOZINHO,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431560,Rio Grande,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431555,Rio dos Índios,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431550,Restinga Sêca,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431545,Relvado,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431540,REDENTORA,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431535,Quinze de Novembro,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431532,Quevedos,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431530,Quaraí,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431770,Santo Antônio das Missões,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431755,Santo Antônio do Palma,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431730,SANTA VITORIA DO PALMAR,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431725,Santa Tereza,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431695,SANTA MARIA DO HERVAL,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
120042,Rodrigues Alves,AC,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
120038,Plácido de Castro,AC,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
120025,Epitaciolândia,AC,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
120020,Cruzeiro do Sul,AC,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
120010,Brasiléia,AC,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431675,Santa Clara do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431673,Santa Cecília do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431670,Santa Bárbara do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431647,Salvador das Missões,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431645,Salto do Jacuí,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431643,Saldanha Marinho,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431860,São José do Ouro,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431850,São José do Norte,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431849,São José do Inhacorá,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431846,São José do Herval,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431845,São José das Missões,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431844,São Jorge,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431843,São João do Polêsine,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431842,São João da Urtiga,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431830,São Gabriel,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431820,SAO FRANCISCO DE PAULA,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431805,São Domingos do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431800,São Borja,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431795,Santo Expedito do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431790,Santo Cristo,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431780,Santo Augusto,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431775,Santo Antônio do Planalto,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431970,São Valentim,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431960,São Sepé,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431940,São Pedro do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431937,São Pedro do Butiá,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431936,São Pedro das Missões,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431935,São Pedro da Serra,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431930,São Paulo das Missões,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431920,São Nicolau,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431915,São Miguel das Missões,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431912,São Martinho da Serra,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431910,São Martinho,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431900,São Marcos,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431890,São Luiz Gonzaga,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431880,São Lourenço do Sul,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
431862,São José dos Ausentes,RS,eligible_phase1_proxy,0.0,2874.0,2874.0,2874.0,0.0
