ibge_municipio,municipio_nome_ibge,uf_sigla,scenario,opportunity_score,rank
330185,GUAPIMIRIM,RJ,deployment_led,53.16968419484682,340.0
330187,Iguaba Grande,RJ,deployment_led,0.0,760.0
330190,Itaboraí,RJ,deployment_led,57.54646687730569,289.0
330200,Itaguaí,RJ,deployment_led,0.0,760.0
330205,Italva,RJ,deployment_led,0.0,760.0
330210,Itaocara,RJ,deployment_led,0.0,760.0
330220,Itaperuna,RJ,deployment_led,0.0,760.0
330225,Itatiaia,RJ,deployment_led,0.0,760.0
330227,Japeri,RJ,deployment_led,39.69123417534286,511.0
330230,Laje do Muriaé,RJ,deployment_led,0.0,760.0
330240,Macaé,RJ,deployment_led,47.70880478433631,423.0
330245,Macuco,RJ,deployment_led,0.0,760.0
330250,Magé,RJ,deployment_led,52.73420022622495,349.0
330260,Mangaratiba,RJ,deployment_led,0.0,760.0
330270,Maricá,RJ,deployment_led,42.24278658366898,481.0
330280,Mendes,RJ,deployment_led,0.0,760.0
330285,Mesquita,RJ,deployment_led,10.839508653378903,745.0
330290,Miguel Pereira,RJ,deployment_led,0.0,760.0
330300,Miracema,RJ,deployment_led,0.0,760.0
330310,Natividade,RJ,deployment_led,0.0,760.0
330320,Nilópolis,RJ,deployment_led,0.0,760.0
330330,Niterói,RJ,deployment_led,68.21286393855834,128.0
330340,Nova Friburgo,RJ,deployment_led,61.87453685814057,214.0
330350,Nova Iguaçu,RJ,deployment_led,58.45184751844648,270.0
330360,Paracambi,RJ,deployment_led,62.57813023739311,206.0
330370,Paraíba do Sul,RJ,deployment_led,0.0,760.0
330380,Paraty,RJ,deployment_led,24.88470267519954,646.0
330385,Paty do Alferes,RJ,deployment_led,0.0,760.0
330390,Petrópolis,RJ,deployment_led,61.34260871665634,225.0
330395,Pinheiral,RJ,deployment_led,0.0,760.0
330400,Piraí,RJ,deployment_led,0.0,760.0
330410,Porciúncula,RJ,deployment_led,0.0,760.0
330411,Porto Real,RJ,deployment_led,0.0,760.0
330412,Quatis,RJ,deployment_led,0.0,760.0
330414,Queimados,RJ,deployment_led,41.89530080678239,483.0
330415,Quissamã,RJ,deployment_led,0.0,760.0
330420,Resende,RJ,deployment_led,41.600318401868215,487.0
330430,Rio Bonito,RJ,deployment_led,0.0,760.0
330440,Rio Claro,RJ,deployment_led,0.0,760.0
330450,Rio das Flores,RJ,deployment_led,0.0,760.0
330452,Rio das Ostras,RJ,deployment_led,54.140002048332946,333.0
330455,Rio de Janeiro,RJ,deployment_led,60.15831111700509,249.0
330460,Santa Maria Madalena,RJ,deployment_led,20.12370618496725,680.0
330470,Santo Antônio de Pádua,RJ,deployment_led,50.683426988388256,383.0
330475,São Francisco de Itabapoana,RJ,deployment_led,0.0,760.0
330480,São Fidélis,RJ,deployment_led,0.0,760.0
330490,São Gonçalo,RJ,deployment_led,62.92166451872527,202.0
330500,São João da Barra,RJ,deployment_led,0.0,760.0
330510,São João de Meriti,RJ,deployment_led,53.22166646608637,339.0
330513,São José de Ubá,RJ,deployment_led,0.0,760.0
330515,SAO JOSE DO VALE DO RIO PRETO,RJ,deployment_led,0.0,760.0
330520,São Pedro da Aldeia,RJ,deployment_led,52.507773161462964,356.0
330530,São Sebastião do Alto,RJ,deployment_led,0.0,760.0
330540,Sapucaia,RJ,deployment_led,0.0,760.0
330550,Saquarema,RJ,deployment_led,39.41092336867428,516.0
330555,Seropédica,RJ,deployment_led,24.890225608323718,645.0
330560,Silva Jardim,RJ,deployment_led,0.0,760.0
330570,Sumidouro,RJ,deployment_led,0.0,760.0
330575,Tanguá,RJ,deployment_led,0.0,760.0
330580,Teresópolis,RJ,deployment_led,74.26060869155762,45.0
330590,Trajano de Moraes,RJ,deployment_led,0.0,760.0
330600,Três Rios,RJ,deployment_led,0.0,760.0
330610,Valença,RJ,deployment_led,0.0,760.0
330615,Varre-Sai,RJ,deployment_led,0.0,760.0
330620,Vassouras,RJ,deployment_led,0.0,760.0
330630,Volta Redonda,RJ,deployment_led,64.16419093552041,187.0
350010,Adamantina,SP,deployment_led,0.0,760.0
350020,Adolfo,SP,deployment_led,0.0,760.0
350030,Aguaí,SP,deployment_led,40.72093407210836,499.0
350040,Águas da Prata,SP,deployment_led,0.0,760.0
350050,Águas de Lindóia,SP,deployment_led,0.0,760.0
350055,Águas de Santa Bárbara,SP,deployment_led,0.0,760.0
350060,Águas de São Pedro,SP,deployment_led,0.0,760.0
350070,Agudos,SP,deployment_led,72.18953826835329,64.0
350075,Alambari,SP,deployment_led,0.0,760.0
350080,Alfredo Marcondes,SP,deployment_led,0.0,760.0
350090,Altair,SP,deployment_led,0.0,760.0
350100,Altinópolis,SP,deployment_led,0.0,760.0
350110,Alto Alegre,SP,deployment_led,0.0,760.0
350115,Alumínio,SP,deployment_led,65.81233690219334,169.0
350120,Álvares Florence,SP,deployment_led,0.0,760.0
350130,Álvares Machado,SP,deployment_led,0.0,760.0
350140,Álvaro de Carvalho,SP,deployment_led,0.0,760.0
350150,Alvinlândia,SP,deployment_led,0.0,760.0
350160,Americana,SP,deployment_led,70.60743089689544,92.0
350170,Américo Brasiliense,SP,deployment_led,68.4706834319472,123.0
350180,Américo de Campos,SP,deployment_led,0.0,760.0
350190,Amparo,SP,deployment_led,0.0,760.0
350200,Analândia,SP,deployment_led,0.0,760.0
350210,Andradina,SP,deployment_led,0.0,760.0
350220,Angatuba,SP,deployment_led,68.15444787935903,129.0
350230,Anhembi,SP,deployment_led,0.0,
350240,Anhumas,SP,deployment_led,0.0,760.0
350250,Aparecida,SP,deployment_led,0.0,760.0
350260,Aparecida d'Oeste,SP,deployment_led,0.0,760.0
350270,Apiaí,SP,deployment_led,0.0,760.0
350275,Araçariguama,SP,deployment_led,29.725678167070914,607.0
350280,Araçatuba,SP,deployment_led,79.02822273043502,17.0
350290,Araçoiaba da Serra,SP,deployment_led,0.0,760.0
350300,Aramina,SP,deployment_led,0.0,760.0
350310,Arandu,SP,deployment_led,0.0,760.0
350315,Arapeí,SP,deployment_led,0.0,760.0
350320,Araraquara,SP,deployment_led,69.2250008348861,110.0
350330,Araras,SP,deployment_led,83.56383476684225,3.0
350335,Arco-Íris,SP,deployment_led,0.0,
350340,Arealva,SP,deployment_led,0.0,760.0
350350,Areias,SP,deployment_led,19.599479458784742,689.0
350360,Areiópolis,SP,deployment_led,0.0,760.0
350370,Ariranha,SP,deployment_led,0.0,760.0
350380,Artur Nogueira,SP,deployment_led,54.42836131267236,329.0
350390,Arujá,SP,deployment_led,30.214516528243774,604.0
350395,Aspásia,SP,deployment_led,0.0,760.0
350400,Assis,SP,deployment_led,71.80439913095758,70.0
350410,Atibaia,SP,deployment_led,66.65460249594044,157.0
350420,Auriflama,SP,deployment_led,0.0,760.0
350430,Avaí,SP,deployment_led,0.0,760.0
350440,Avanhandava,SP,deployment_led,0.0,760.0
350450,Avaré,SP,deployment_led,67.08319355186028,146.0
350460,Bady Bassitt,SP,deployment_led,0.0,760.0
350470,Balbinos,SP,deployment_led,0.0,760.0
350480,Bálsamo,SP,deployment_led,0.0,760.0
350490,Bananal,SP,deployment_led,0.0,760.0
350500,Barão de Antonina,SP,deployment_led,0.0,760.0
350510,Barbosa,SP,deployment_led,0.0,760.0
350520,Bariri,SP,deployment_led,69.9315786436294,97.0
350530,Barra Bonita,SP,deployment_led,78.56367081838134,21.0
350535,Barra do Chapéu,SP,deployment_led,0.0,760.0
350540,Barra do Turvo,SP,deployment_led,0.0,760.0
350550,Barretos,SP,deployment_led,72.47404837078244,60.0
350560,Barrinha,SP,deployment_led,67.98445980833921,131.0
350570,Barueri,SP,deployment_led,47.059833806177636,431.0
350580,Bastos,SP,deployment_led,0.0,760.0
350590,Batatais,SP,deployment_led,70.12214548477644,96.0
350600,Bauru,SP,deployment_led,71.45617409102181,75.0
350610,Bebedouro,SP,deployment_led,71.77181911644536,71.0
350620,Bento de Abreu,SP,deployment_led,0.0,760.0
350630,Bernardino de Campos,SP,deployment_led,0.0,760.0
350635,Bertioga,SP,deployment_led,39.015901865777195,519.0
350640,Bilac,SP,deployment_led,0.0,760.0
350650,Birigui,SP,deployment_led,66.89408722691257,152.0
350660,Biritiba Mirim,SP,deployment_led,45.88423526277497,446.0
350670,Boa Esperança do Sul,SP,deployment_led,0.0,760.0
350680,Bocaina,SP,deployment_led,0.0,760.0
350690,Bofete,SP,deployment_led,0.0,760.0
350700,Boituva,SP,deployment_led,65.75149952018648,172.0
350710,Bom Jesus dos Perdões,SP,deployment_led,53.03370399701124,344.0
350715,Bom Sucesso de Itararé,SP,deployment_led,0.0,
350720,Borá,SP,deployment_led,0.0,760.0
350730,Boracéia,SP,deployment_led,0.0,760.0
350740,Borborema,SP,deployment_led,61.82801590831338,215.0
350745,Borebi,SP,deployment_led,0.0,
350750,Botucatu,SP,deployment_led,48.940668905504644,411.0
350760,Bragança Paulista,SP,deployment_led,63.255924647191264,197.0
350770,Braúna,SP,deployment_led,0.0,760.0
350775,Brejo Alegre,SP,deployment_led,0.0,
350780,Brodowski,SP,deployment_led,0.0,760.0
350790,Brotas,SP,deployment_led,71.12201285701731,85.0
350800,Buri,SP,deployment_led,31.820140317765627,592.0
350810,Buritama,SP,deployment_led,0.0,760.0
350820,Buritizal,SP,deployment_led,44.69543600230483,459.0
350830,Cabrália Paulista,SP,deployment_led,0.0,760.0
350840,Cabreúva,SP,deployment_led,54.89476661733745,322.0
350850,Caçapava,SP,deployment_led,38.68077841640648,522.0
350860,Cachoeira Paulista,SP,deployment_led,33.43297963922984,576.0
350870,Caconde,SP,deployment_led,0.0,760.0
350880,Cafelândia,SP,deployment_led,0.0,760.0
350890,Caiabu,SP,deployment_led,0.0,760.0
350900,Caieiras,SP,deployment_led,0.0,760.0
350910,Caiuá,SP,deployment_led,0.0,760.0
350920,Cajamar,SP,deployment_led,42.827149285324026,477.0
350925,Cajati,SP,deployment_led,0.0,760.0
350930,Cajobi,SP,deployment_led,0.0,760.0
350940,Cajuru,SP,deployment_led,0.0,760.0
350945,Campina do Monte Alegre,SP,deployment_led,0.0,760.0
350950,Campinas,SP,deployment_led,66.98407628164914,151.0
350960,Campo Limpo Paulista,SP,deployment_led,60.84675709377557,235.0
350970,Campos do Jordão,SP,deployment_led,0.0,760.0
350980,Campos Novos Paulista,SP,deployment_led,0.0,760.0
350990,Cananéia,SP,deployment_led,0.0,760.0
350995,Canas,SP,deployment_led,49.03817268336425,409.0
351000,Cândido Mota,SP,deployment_led,69.34257689290581,108.0
351010,Cândido Rodrigues,SP,deployment_led,0.0,760.0
351015,Canitar,SP,deployment_led,0.0,760.0
351020,Capão Bonito,SP,deployment_led,0.0,760.0
351030,Capela do Alto,SP,deployment_led,46.76459596008329,436.0
351040,Capivari,SP,deployment_led,74.38961618181786,44.0
351050,Caraguatatuba,SP,deployment_led,63.40094596303159,195.0
351060,Carapicuíba,SP,deployment_led,28.040684569702268,618.0
351070,Cardoso,SP,deployment_led,0.0,760.0
351080,Casa Branca,SP,deployment_led,33.7364629773853,572.0
351090,Cássia dos Coqueiros,SP,deployment_led,0.0,760.0
351100,Castilho,SP,deployment_led,0.0,760.0
351110,Catanduva,SP,deployment_led,49.918442686857496,392.0
351120,Catiguá,SP,deployment_led,0.0,760.0
351130,Cedral,SP,deployment_led,0.0,760.0
351140,Cerqueira César,SP,deployment_led,0.0,760.0
351150,Cerquilho,SP,deployment_led,15.360399770835379,718.0
351160,Cesário Lange,SP,deployment_led,0.0,760.0
351170,Charqueada,SP,deployment_led,0.0,760.0
351190,Clementina,SP,deployment_led,23.685625186217234,659.0
351200,Colina,SP,deployment_led,45.698084774446635,450.0
351210,Colômbia,SP,deployment_led,0.0,760.0
351220,Conchal,SP,deployment_led,55.41086540944605,314.0
351230,Conchas,SP,deployment_led,0.0,760.0
351240,Cordeirópolis,SP,deployment_led,0.0,760.0
351250,Coroados,SP,deployment_led,0.0,
351260,Coronel Macedo,SP,deployment_led,0.0,760.0
351270,Corumbataí,SP,deployment_led,0.0,760.0
351280,Cosmópolis,SP,deployment_led,62.52399650875455,208.0
351290,Cosmorama,SP,deployment_led,0.0,760.0
351300,Cotia,SP,deployment_led,38.33592316374686,527.0
351310,Cravinhos,SP,deployment_led,37.43962256392636,541.0
351320,Cristais Paulista,SP,deployment_led,0.0,760.0
351330,Cruzália,SP,deployment_led,0.0,760.0
351340,Cruzeiro,SP,deployment_led,57.21177295951628,292.0
351350,Cubatão,SP,deployment_led,0.0,760.0
351360,Cunha,SP,deployment_led,50.704416934764474,382.0
351370,Descalvado,SP,deployment_led,48.26635706555471,418.0
351380,Diadema,SP,deployment_led,54.23873387457911,332.0
351385,Dirce Reis,SP,deployment_led,0.0,760.0
351390,Divinolândia,SP,deployment_led,0.0,760.0
351400,Dobrada,SP,deployment_led,0.0,760.0
351410,Dois Córregos,SP,deployment_led,60.04638703308094,250.0
351420,Dolcinópolis,SP,deployment_led,0.0,760.0
351430,Dourado,SP,deployment_led,0.0,760.0
351440,Dracena,SP,deployment_led,0.0,760.0
351450,Duartina,SP,deployment_led,0.0,760.0
351460,Dumont,SP,deployment_led,48.039750824878084,420.0
351470,Echaporã,SP,deployment_led,0.0,760.0
351480,Eldorado,SP,deployment_led,0.0,760.0
351490,Elias Fausto,SP,deployment_led,21.742797593730657,671.0
351492,Elisiário,SP,deployment_led,0.0,760.0
351495,Embaúba,SP,deployment_led,0.0,760.0
351500,Embu das Artes,SP,deployment_led,39.926072948856024,506.0
351510,Embu-Guaçu,SP,deployment_led,44.24244710671901,464.0
351512,Emilianópolis,SP,deployment_led,0.0,760.0
351515,Engenheiro Coelho,SP,deployment_led,37.14436623662331,544.0
351518,Espírito Santo do Pinhal,SP,deployment_led,43.589214825989885,470.0
351519,Espírito Santo do Turvo,SP,deployment_led,0.0,760.0
351520,Estrela d'Oeste,SP,deployment_led,0.0,760.0
351530,Estrela do Norte,SP,deployment_led,0.0,760.0
351535,EUCLIDES DA CUNHA PAULISTA,SP,deployment_led,0.0,760.0
351540,Fartura,SP,deployment_led,67.88080351771153,132.0
351550,Fernandópolis,SP,deployment_led,0.0,760.0
351560,Fernando Prestes,SP,deployment_led,0.0,760.0
351565,Fernão,SP,deployment_led,0.0,760.0
351570,Ferraz de Vasconcelos,SP,deployment_led,19.68969828563363,688.0
351580,Flora Rica,SP,deployment_led,0.0,760.0
351590,Floreal,SP,deployment_led,0.0,760.0
351600,Flórida Paulista,SP,deployment_led,0.0,760.0
351610,Florínea,SP,deployment_led,0.0,760.0
351620,Franca,SP,deployment_led,83.42613611425458,4.0
351630,Francisco Morato,SP,deployment_led,11.1711010214489,742.0
351640,Franco da Rocha,SP,deployment_led,0.0,760.0
351650,Gabriel Monteiro,SP,deployment_led,0.0,760.0
351660,Gália,SP,deployment_led,0.0,760.0
351670,Garça,SP,deployment_led,0.0,760.0
351680,Gastão Vidigal,SP,deployment_led,0.0,760.0
351685,Gavião Peixoto,SP,deployment_led,0.0,760.0
351690,General Salgado,SP,deployment_led,0.0,760.0
351700,Getulina,SP,deployment_led,0.0,760.0
351710,Glicério,SP,deployment_led,0.0,760.0
351720,Guaiçara,SP,deployment_led,20.4638610622438,677.0
351730,Guaimbê,SP,deployment_led,0.0,760.0
351740,Guaíra,SP,deployment_led,57.11079508459902,295.0
351750,Guapiaçu,SP,deployment_led,0.0,760.0
351760,Guapiara,SP,deployment_led,0.0,760.0
351770,Guará,SP,deployment_led,0.0,760.0
351780,Guaraçaí,SP,deployment_led,0.0,760.0
351790,Guaraci,SP,deployment_led,26.56964668160096,629.0
351800,Guarani d'Oeste,SP,deployment_led,0.0,760.0
351810,Guarantã,SP,deployment_led,0.0,760.0
351820,Guararapes,SP,deployment_led,69.16977457074363,112.0
351830,Guararema,SP,deployment_led,51.01078840867198,378.0
351840,Guaratinguetá,SP,deployment_led,57.68121644002153,282.0
351850,Guareí,SP,deployment_led,0.0,760.0
351860,Guariba,SP,deployment_led,71.39716262814673,77.0
351870,Guarujá,SP,deployment_led,56.056114589893824,308.0
351880,Guarulhos,SP,deployment_led,53.10190812141538,343.0
351885,Guatapará,SP,deployment_led,0.0,760.0
351890,Guzolândia,SP,deployment_led,0.0,760.0
351900,Herculândia,SP,deployment_led,0.0,760.0
351905,Holambra,SP,deployment_led,35.77173257794917,551.0
351907,Hortolândia,SP,deployment_led,60.362025308182055,243.0
351910,Iacanga,SP,deployment_led,0.0,760.0
351920,Iacri,SP,deployment_led,0.0,760.0
351925,Iaras,SP,deployment_led,0.0,760.0
351930,Ibaté,SP,deployment_led,64.95527115940001,178.0
351940,Ibirá,SP,deployment_led,0.0,760.0
351950,Ibirarema,SP,deployment_led,0.0,760.0
351960,Ibitinga,SP,deployment_led,67.61008391985578,141.0
351970,Ibiúna,SP,deployment_led,0.0,760.0
351980,Icém,SP,deployment_led,0.0,760.0
351990,Iepê,SP,deployment_led,0.0,760.0
352000,Igaraçu do Tietê,SP,deployment_led,50.40216966538744,387.0
352010,Igarapava,SP,deployment_led,71.52439962083157,74.0
352020,Igaratá,SP,deployment_led,0.0,760.0
352030,Iguape,SP,deployment_led,0.0,760.0
352040,Ilhabela,SP,deployment_led,0.0,760.0
352042,Ilha Comprida,SP,deployment_led,0.0,760.0
352044,Ilha Solteira,SP,deployment_led,0.0,760.0
352050,Indaiatuba,SP,deployment_led,59.4156123631272,258.0
352060,Indiana,SP,deployment_led,0.0,760.0
352070,Indiaporã,SP,deployment_led,0.0,760.0
352080,Inúbia Paulista,SP,deployment_led,0.0,760.0
352090,Ipaussu,SP,deployment_led,62.40920215402059,210.0
352100,Iperó,SP,deployment_led,29.16060119229817,611.0
352110,Ipeúna,SP,deployment_led,10.198821309421117,749.0
352115,Ipiguá,SP,deployment_led,0.0,760.0
352120,Iporanga,SP,deployment_led,0.0,760.0
352130,Ipuã,SP,deployment_led,0.0,760.0
352140,Iracemápolis,SP,deployment_led,57.6120931049227,288.0
352150,Irapuã,SP,deployment_led,0.0,760.0
352160,Irapuru,SP,deployment_led,0.0,760.0
352170,Itaberá,SP,deployment_led,0.0,760.0
352180,Itaí,SP,deployment_led,41.63177021687253,486.0
352190,Itajobi,SP,deployment_led,0.0,760.0
352200,Itaju,SP,deployment_led,23.339148682728457,663.0
352210,Itanhaém,SP,deployment_led,52.47688520880579,357.0
352215,Itaoca,SP,deployment_led,0.0,760.0
352220,Itapecerica da Serra,SP,deployment_led,44.51704093883414,460.0
352230,Itapetininga,SP,deployment_led,72.8412963974295,55.0
352240,Itapeva,SP,deployment_led,46.36802858893215,441.0
352250,Itapevi,SP,deployment_led,18.265451321812918,698.0
352260,Itapira,SP,deployment_led,71.41133776069238,76.0
352265,Itapirapuã Paulista,SP,deployment_led,0.0,760.0
352270,Itápolis,SP,deployment_led,78.9094714604362,19.0
352280,Itaporanga,SP,deployment_led,0.0,760.0
352290,Itapuí,SP,deployment_led,60.44678218504195,240.0
352300,Itapura,SP,deployment_led,0.0,760.0
352310,Itaquaquecetuba,SP,deployment_led,41.53408065213669,489.0
352320,Itararé,SP,deployment_led,52.82704658294749,348.0
352330,Itariri,SP,deployment_led,0.0,760.0
352340,Itatiba,SP,deployment_led,48.44862167632371,417.0
352350,Itatinga,SP,deployment_led,62.283775111453586,212.0
352360,Itirapina,SP,deployment_led,0.0,760.0
352370,Itirapuã,SP,deployment_led,0.0,760.0
352380,Itobi,SP,deployment_led,0.0,760.0
352390,Itu,SP,deployment_led,59.35621342507472,259.0
352400,Itupeva,SP,deployment_led,37.7520613099437,537.0
352410,Ituverava,SP,deployment_led,0.0,760.0
352420,Jaborandi,SP,deployment_led,0.0,760.0
352430,Jaboticabal,SP,deployment_led,82.99462610380061,5.0
352440,Jacareí,SP,deployment_led,49.638887963186775,396.0
352450,Jaci,SP,deployment_led,0.0,760.0
352460,Jacupiranga,SP,deployment_led,0.0,760.0
352470,Jaguariúna,SP,deployment_led,22.35030736898426,667.0
352480,Jales,SP,deployment_led,50.48601220292528,386.0
352490,Jambeiro,SP,deployment_led,0.0,760.0
352500,Jandira,SP,deployment_led,13.842204255731282,728.0
352510,Jardinópolis,SP,deployment_led,0.0,760.0
352520,Jarinu,SP,deployment_led,32.295560760754725,588.0
352530,Jaú,SP,deployment_led,72.92911731543975,53.0
352540,Jeriquara,SP,deployment_led,25.07465146822024,642.0
352550,Joanópolis,SP,deployment_led,16.858668966939234,709.0
352560,João Ramalho,SP,deployment_led,0.0,760.0
352570,José Bonifácio,SP,deployment_led,60.793177539466484,237.0
352580,Júlio Mesquita,SP,deployment_led,0.0,760.0
352585,Jumirim,SP,deployment_led,0.0,760.0
352590,Jundiaí,SP,deployment_led,65.7892671373521,171.0
352600,Junqueirópolis,SP,deployment_led,0.0,760.0
352610,Juquiá,SP,deployment_led,0.0,760.0
352620,Juquitiba,SP,deployment_led,0.0,760.0
352630,Lagoinha,SP,deployment_led,0.0,760.0
352640,Laranjal Paulista,SP,deployment_led,0.0,760.0
352650,Lavínia,SP,deployment_led,0.0,760.0
352660,Lavrinhas,SP,deployment_led,0.0,760.0
352670,Leme,SP,deployment_led,60.26293549714092,247.0
352680,Lençóis Paulista,SP,deployment_led,0.0,760.0
352690,Limeira,SP,deployment_led,75.0164539207594,42.0
352700,Lindóia,SP,deployment_led,0.0,760.0
352710,Lins,SP,deployment_led,59.31360028042237,260.0
352720,Lorena,SP,deployment_led,59.72075472994708,253.0
352725,Lourdes,SP,deployment_led,0.0,760.0
352730,Louveira,SP,deployment_led,28.582798331545554,616.0
352740,Lucélia,SP,deployment_led,62.78525022234509,204.0
352750,Lucianópolis,SP,deployment_led,0.0,760.0
352760,Luís Antônio,SP,deployment_led,36.74590415890096,547.0
352770,Luiziânia,SP,deployment_led,0.0,760.0
352780,Lupércio,SP,deployment_led,0.0,760.0
352790,Lutécia,SP,deployment_led,0.0,760.0
352800,Macatuba,SP,deployment_led,38.534698925508934,525.0
352810,Macaubal,SP,deployment_led,0.0,760.0
352820,Macedônia,SP,deployment_led,0.0,760.0
352830,Magda,SP,deployment_led,0.0,760.0
352840,Mairinque,SP,deployment_led,45.43738753909155,451.0
352850,Mairiporã,SP,deployment_led,27.28617447459884,626.0
352860,Manduri,SP,deployment_led,0.0,760.0
352870,Marabá Paulista,SP,deployment_led,0.0,760.0
352880,Maracaí,SP,deployment_led,0.0,760.0
352885,Marapoama,SP,deployment_led,0.0,760.0
352890,Mariápolis,SP,deployment_led,0.0,760.0
352900,Marília,SP,deployment_led,63.05762083426335,199.0
352910,Marinópolis,SP,deployment_led,0.0,760.0
352920,Martinópolis,SP,deployment_led,0.0,760.0
352930,Matão,SP,deployment_led,0.0,760.0
352940,Mauá,SP,deployment_led,61.28766392963475,228.0
352950,Mendonça,SP,deployment_led,0.0,760.0
352960,Meridiano,SP,deployment_led,0.0,760.0
352965,Mesópolis,SP,deployment_led,0.0,760.0
352970,Miguelópolis,SP,deployment_led,0.0,760.0
352980,Mineiros do Tietê,SP,deployment_led,34.90901167998689,564.0
352990,Miracatu,SP,deployment_led,0.0,760.0
353000,Mira Estrela,SP,deployment_led,0.0,760.0
353010,Mirandópolis,SP,deployment_led,0.0,760.0
353020,Mirante do Paranapanema,SP,deployment_led,0.0,760.0
353030,Mirassol,SP,deployment_led,76.55787353682648,30.0
353040,Mirassolândia,SP,deployment_led,50.51163362645473,385.0
353050,Mococa,SP,deployment_led,69.55448599080071,104.0
353060,Mogi das Cruzes,SP,deployment_led,60.406291892981336,241.0
353070,Mogi Guaçu,SP,deployment_led,66.08231997565998,166.0
353080,Mogi Mirim,SP,deployment_led,67.68501678362604,136.0
353090,Mombuca,SP,deployment_led,0.0,760.0
353100,Monções,SP,deployment_led,0.0,760.0
353110,Mongaguá,SP,deployment_led,24.340522194365526,650.0
353120,Monte Alegre do Sul,SP,deployment_led,0.0,760.0
353130,Monte Alto,SP,deployment_led,82.11768395677713,7.0
353140,Monte Aprazível,SP,deployment_led,0.0,760.0
353150,Monte Azul Paulista,SP,deployment_led,0.0,760.0
353160,Monte Castelo,SP,deployment_led,0.0,
353170,Monteiro Lobato,SP,deployment_led,0.0,760.0
353180,Monte Mor,SP,deployment_led,60.77744822404123,238.0
353190,Morro Agudo,SP,deployment_led,0.0,760.0
353200,Morungaba,SP,deployment_led,42.714302379728615,478.0
353205,Motuca,SP,deployment_led,0.0,760.0
353210,Murutinga do Sul,SP,deployment_led,0.0,760.0
353215,Nantes,SP,deployment_led,0.0,760.0
353220,Narandiba,SP,deployment_led,0.0,760.0
353230,Natividade da Serra,SP,deployment_led,17.170094762126805,707.0
353240,Nazaré Paulista,SP,deployment_led,35.47647944601871,556.0
353250,Neves Paulista,SP,deployment_led,35.074330333579844,563.0
353260,Nhandeara,SP,deployment_led,0.0,760.0
353270,Nipoã,SP,deployment_led,0.0,760.0
353280,Nova Aliança,SP,deployment_led,0.0,760.0
353282,Nova Campina,SP,deployment_led,0.0,760.0
353284,Nova Canaã Paulista,SP,deployment_led,0.0,760.0
353286,Nova Castilho,SP,deployment_led,0.0,
353290,Nova Europa,SP,deployment_led,0.0,760.0
353300,Nova Granada,SP,deployment_led,62.838766366752154,203.0
353310,Nova Guataporanga,SP,deployment_led,0.0,
353320,Nova Independência,SP,deployment_led,0.0,760.0
353325,Novais,SP,deployment_led,0.0,760.0
353330,Nova Luzitânia,SP,deployment_led,0.0,760.0
353340,Nova Odessa,SP,deployment_led,65.65938488445639,174.0
353350,Novo Horizonte,SP,deployment_led,0.0,760.0
353360,Nuporanga,SP,deployment_led,0.0,760.0
353370,Ocauçu,SP,deployment_led,44.25237356253386,463.0
353380,Óleo,SP,deployment_led,0.0,
353390,Olímpia,SP,deployment_led,81.08942022775251,10.0
353400,Onda Verde,SP,deployment_led,0.0,760.0
353410,Oriente,SP,deployment_led,0.0,760.0
353420,Orindiúva,SP,deployment_led,0.0,760.0
353430,Orlândia,SP,deployment_led,67.78298361193804,133.0
353440,Osasco,SP,deployment_led,44.42922487572757,461.0
353450,Oscar Bressane,SP,deployment_led,0.0,760.0
353460,Osvaldo Cruz,SP,deployment_led,0.0,760.0
353470,Ourinhos,SP,deployment_led,62.44909495958497,209.0
353475,Ouroeste,SP,deployment_led,0.0,760.0
353480,Ouro Verde,SP,deployment_led,0.0,760.0
353490,Pacaembu,SP,deployment_led,0.0,760.0
353500,Palestina,SP,deployment_led,0.0,760.0
353510,Palmares Paulista,SP,deployment_led,0.0,760.0
353520,Palmeira d'Oeste,SP,deployment_led,0.0,760.0
353530,Palmital,SP,deployment_led,0.0,760.0
353540,Panorama,SP,deployment_led,0.0,760.0
353550,Paraguaçu Paulista,SP,deployment_led,49.69281231277262,395.0
353560,Paraibuna,SP,deployment_led,0.0,760.0
353570,Paraíso,SP,deployment_led,0.0,760.0
353580,Paranapanema,SP,deployment_led,0.0,760.0
353590,Paranapuã,SP,deployment_led,0.0,760.0
353600,Parapuã,SP,deployment_led,0.0,760.0
353610,Pardinho,SP,deployment_led,21.475218600044794,673.0
353620,Pariquera-Açu,SP,deployment_led,0.0,760.0
353625,Parisi,SP,deployment_led,0.0,760.0
353630,Patrocínio Paulista,SP,deployment_led,0.0,760.0
353640,Paulicéia,SP,deployment_led,0.0,760.0
353650,Paulínia,SP,deployment_led,59.778067063481735,252.0
353657,Paulistânia,SP,deployment_led,0.0,760.0
353660,Paulo de Faria,SP,deployment_led,0.0,760.0
353670,Pederneiras,SP,deployment_led,0.0,760.0
353680,Pedra Bela,SP,deployment_led,0.0,760.0
353690,Pedranópolis,SP,deployment_led,0.0,760.0
353700,Pedregulho,SP,deployment_led,0.0,760.0
353710,Pedreira,SP,deployment_led,45.408418989928656,453.0
353715,Pedrinhas Paulista,SP,deployment_led,0.0,760.0
353720,Pedro de Toledo,SP,deployment_led,0.0,760.0
353730,Penápolis,SP,deployment_led,55.046327545311854,320.0
